age,education,hours-per-week,income,workclass_Public,workclass_Self-emp,marital-status_Single,race_Asian,race_Black,race_Hispanic,race_White,sex_Male
20,9,10,<=50K,False,False,True,False,False,False,True,False
36,9,40,<=50K,False,False,False,False,False,False,True,True
38,9,40,<=50K,False,False,True,False,False,False,True,True
37,13,45,>50K,False,False,False,False,False,False,True,True
39,14,40,>50K,False,False,False,False,False,False,True,True
18,6,36,<=50K,False,False,True,False,False,False,True,True
33,9,50,<=50K,False,False,True,False,False,False,True,True
35,9,40,<=50K,False,False,True,False,False,False,True,False
23,10,40,<=50K,False,False,True,False,False,False,False,True
37,13,36,<=50K,False,False,True,True,False,False,False,False
25,9,30,<=50K,False,False,False,False,False,False,True,True
51,12,40,<=50K,True,False,False,False,True,False,False,True
35,9,40,<=50K,False,False,False,False,False,False,True,True
54,7,40,<=50K,False,False,False,False,False,False,True,True
32,9,13,<=50K,False,False,True,False,True,False,False,False
37,13,55,>50K,False,True,True,False,False,False,True,True
29,13,40,>50K,False,False,False,False,False,False,True,True
45,13,37,<=50K,False,False,False,False,False,False,True,True
61,10,40,<=50K,False,True,False,False,False,False,True,True
40,10,40,<=50K,False,False,True,False,False,False,True,False
24,9,49,<=50K,False,False,True,False,False,False,True,False
49,4,38,<=50K,False,False,False,False,False,True,False,True
51,14,50,>50K,False,True,True,False,False,False,True,True
34,9,40,<=50K,False,False,False,False,False,False,True,True
20,10,40,<=50K,False,False,True,False,False,False,True,True
30,10,37,<=50K,False,False,True,False,True,False,False,False
49,14,80,>50K,False,True,True,False,False,False,True,True
26,10,40,<=50K,False,False,True,False,False,False,True,True
63,6,45,<=50K,False,False,False,False,False,False,True,True
36,12,55,<=50K,False,False,True,False,False,False,True,True
63,13,40,>50K,False,True,False,False,False,False,True,True
22,9,10,<=50K,False,False,True,False,False,False,True,False
40,9,40,>50K,False,False,False,False,False,False,True,True
31,4,35,<=50K,False,False,False,False,False,False,True,False
49,10,50,<=50K,False,False,False,False,False,False,True,True
35,14,55,>50K,False,False,True,False,False,False,True,True
23,13,20,<=50K,True,False,True,False,False,False,True,False
25,11,40,>50K,False,False,True,False,False,False,True,True
28,13,45,>50K,False,False,False,False,False,False,True,True
44,10,35,<=50K,False,True,True,False,False,False,True,True
33,9,40,<=50K,False,False,True,False,False,False,True,True
21,10,45,<=50K,False,False,True,False,False,False,True,True
55,7,40,<=50K,False,False,False,False,True,False,False,True
75,9,15,<=50K,False,True,True,False,False,False,True,True
61,5,40,<=50K,False,False,True,False,True,False,False,False
53,9,40,<=50K,False,False,True,False,False,False,True,False
26,12,45,>50K,True,False,False,False,False,False,True,True
48,10,50,>50K,False,False,False,False,False,False,True,True
28,14,50,>50K,True,False,False,False,False,False,True,True
29,9,45,<=50K,False,False,False,False,False,False,True,True
25,10,40,<=50K,False,False,True,False,False,False,True,False
37,9,40,<=50K,False,False,False,False,False,False,True,True
43,13,55,<=50K,True,False,True,False,False,False,True,False
40,9,40,<=50K,True,False,False,False,False,False,True,True
34,6,45,>50K,False,False,False,False,False,False,True,True
55,16,30,>50K,False,False,False,False,False,False,True,True
31,12,20,<=50K,True,False,True,False,False,False,True,True
32,9,40,<=50K,False,True,False,False,False,False,True,True
26,15,50,<=50K,True,False,True,True,False,False,False,True
26,13,50,>50K,False,False,False,False,False,False,True,True
44,10,40,<=50K,False,False,False,False,False,False,True,True
49,9,52,>50K,False,False,False,False,False,False,True,True
26,9,30,<=50K,False,False,True,False,True,False,False,False
40,9,60,<=50K,False,True,False,False,False,False,True,True
19,7,40,<=50K,False,True,True,False,False,False,True,False
58,9,40,<=50K,False,False,False,False,False,False,True,True
61,11,40,>50K,False,False,False,False,False,False,True,True
28,10,63,<=50K,False,True,False,True,False,False,False,True
26,13,40,<=50K,False,False,True,False,False,False,True,True
64,9,25,<=50K,False,False,True,False,False,False,True,False
42,13,60,>50K,False,True,False,False,False,False,True,True
41,10,40,>50K,False,False,False,False,False,False,True,True
45,9,40,<=50K,False,False,True,False,False,False,True,True
39,13,50,>50K,False,False,False,False,False,False,True,True
41,9,40,<=50K,True,False,False,False,False,False,True,True
51,7,40,<=50K,False,False,True,False,True,False,False,False
34,11,40,<=50K,False,False,True,False,False,False,True,False
33,14,45,>50K,False,False,False,False,False,False,True,True
23,10,40,>50K,False,False,True,False,False,False,True,True
35,10,60,<=50K,False,True,False,False,False,False,False,True
41,7,25,<=50K,False,False,True,False,False,False,True,False
39,14,50,<=50K,False,False,True,False,False,False,True,False
41,10,55,<=50K,False,False,False,False,False,False,True,True
33,10,40,<=50K,False,True,False,False,False,False,True,True
22,9,40,<=50K,False,False,True,False,False,False,True,True
25,10,45,<=50K,False,False,True,False,False,False,True,False
25,10,40,<=50K,False,False,True,False,False,False,True,False
77,4,20,>50K,False,True,False,False,False,False,True,True
66,9,40,<=50K,False,False,False,False,False,False,True,False
19,10,35,<=50K,False,False,True,False,False,False,True,True
44,9,38,<=50K,False,False,True,False,True,False,False,False
45,14,42,>50K,False,True,True,False,False,False,True,False
28,10,50,<=50K,False,False,True,False,False,False,True,True
19,9,40,<=50K,False,False,True,False,False,False,True,True
43,9,40,>50K,False,False,False,False,True,False,False,True
39,13,40,>50K,False,False,False,False,False,False,True,True
33,13,50,<=50K,False,False,False,False,False,False,True,True
44,9,40,<=50K,False,False,False,False,True,False,False,False
62,4,40,<=50K,False,False,False,False,False,False,True,False
40,10,50,>50K,False,False,False,False,False,False,True,True
41,9,6,<=50K,False,False,True,False,False,False,True,True
23,10,30,<=50K,True,False,True,False,True,False,False,True
48,9,40,>50K,False,False,False,False,False,False,True,True
38,14,45,<=50K,False,False,False,False,False,False,True,True
37,14,50,>50K,False,False,False,False,False,False,True,True
45,14,55,>50K,False,False,False,False,False,False,True,True
29,9,40,<=50K,False,False,False,False,False,False,True,True
66,9,25,<=50K,True,False,False,False,False,False,True,False
19,9,50,<=50K,False,False,True,False,False,False,True,False
23,5,39,<=50K,False,False,True,False,False,False,True,True
34,13,40,>50K,False,False,False,False,False,False,True,True
39,14,45,<=50K,False,False,True,False,False,False,True,False
33,9,60,<=50K,False,True,True,False,False,False,True,True
43,10,10,<=50K,False,False,True,False,False,False,True,False
27,9,99,<=50K,False,False,False,False,False,False,True,True
33,10,35,<=50K,True,False,True,False,True,False,False,True
26,3,30,<=50K,False,False,False,False,False,False,True,True
56,14,60,>50K,False,True,True,False,False,False,True,True
46,9,36,<=50K,False,False,False,False,False,False,True,True
38,12,40,<=50K,False,False,True,False,False,False,True,False
90,7,40,<=50K,False,False,False,False,False,False,True,True
72,10,25,>50K,False,True,False,False,False,False,True,True
20,9,15,<=50K,False,False,True,True,False,False,False,False
29,9,48,<=50K,False,False,False,False,False,False,False,True
49,7,75,<=50K,False,False,False,False,False,False,True,True
23,9,35,<=50K,False,False,True,False,False,False,True,False
20,10,18,<=50K,False,False,False,False,True,False,False,False
57,13,40,<=50K,False,False,False,True,False,False,False,True
46,12,40,<=50K,False,False,True,False,False,False,True,False
33,13,40,>50K,False,False,False,False,False,False,True,True
24,13,55,<=50K,False,False,True,False,False,False,True,True
49,11,45,<=50K,False,False,False,False,False,False,True,True
54,9,65,<=50K,False,False,False,False,False,False,True,True
46,16,50,>50K,True,False,True,False,False,False,True,False
31,11,50,<=50K,False,True,False,False,False,False,True,True
43,15,40,>50K,False,True,False,False,False,False,True,True
19,9,40,<=50K,False,False,True,False,False,False,True,True
46,12,40,<=50K,False,False,True,False,False,False,True,True
43,13,40,<=50K,False,False,True,False,False,False,True,True
58,9,40,<=50K,False,False,False,False,False,False,True,True
43,9,45,<=50K,False,True,False,False,False,False,True,True
21,8,25,<=50K,True,False,True,False,True,False,False,True
52,14,70,>50K,True,False,True,False,False,False,True,True
34,11,32,>50K,False,False,False,False,False,False,True,True
28,11,40,<=50K,False,False,True,False,False,False,True,False
34,9,40,<=50K,False,False,True,False,False,False,True,True
29,9,40,>50K,False,False,False,False,False,False,True,True
39,9,65,<=50K,False,False,False,False,False,False,True,True
49,7,35,<=50K,False,False,True,False,True,False,False,False
35,10,50,>50K,False,False,False,False,True,False,False,True
31,10,20,<=50K,False,False,True,False,False,False,True,False
18,10,30,<=50K,False,False,True,False,False,False,True,True
47,9,40,>50K,True,False,False,False,False,False,True,True
46,9,50,<=50K,False,False,False,False,False,False,True,True
43,13,40,>50K,False,False,False,False,False,False,True,True
51,9,40,>50K,True,False,False,False,False,False,True,True
21,10,40,<=50K,False,False,True,False,False,False,True,False
31,13,35,>50K,True,False,False,False,False,False,True,False
39,9,40,>50K,True,False,False,False,False,False,True,True
58,7,48,<=50K,False,False,False,False,False,False,True,True
36,14,40,<=50K,False,False,True,False,False,False,True,False
38,9,40,<=50K,False,False,False,False,False,False,True,False
31,13,35,>50K,False,False,False,False,False,False,True,False
19,7,40,<=50K,False,False,True,False,False,False,True,True
38,11,36,<=50K,False,False,True,False,False,False,True,False
26,11,60,<=50K,False,False,True,False,False,True,False,False
38,12,16,<=50K,False,False,True,False,False,False,True,False
36,10,45,<=50K,False,False,False,False,False,False,True,True
40,9,45,>50K,False,False,False,False,False,False,True,True
25,13,40,<=50K,False,False,True,False,True,False,False,True
41,13,25,>50K,False,False,False,False,False,False,True,False
33,9,45,<=50K,False,False,True,False,False,False,True,True
51,9,40,<=50K,False,False,False,False,False,False,True,True
34,9,40,<=50K,False,False,False,False,False,False,True,True
33,11,40,<=50K,False,False,True,False,False,False,True,True
25,6,45,<=50K,False,False,False,False,False,False,True,True
30,9,66,<=50K,False,True,True,False,False,False,True,True
19,10,25,<=50K,False,False,True,False,False,False,True,True
47,9,40,>50K,False,False,False,False,False,False,True,False
26,13,40,<=50K,False,False,True,False,False,False,True,False
21,10,14,<=50K,True,False,True,False,False,False,True,False
36,9,60,>50K,False,False,False,False,False,False,True,True
60,6,40,<=50K,False,False,False,False,False,False,True,True
28,9,40,<=50K,False,False,True,False,True,False,False,True
19,9,14,<=50K,False,False,True,False,False,False,True,False
42,13,90,<=50K,False,False,False,False,False,False,True,True
36,9,36,<=50K,False,False,True,False,True,False,False,False
35,9,38,<=50K,False,False,False,False,False,False,True,False
22,10,25,<=50K,False,False,True,False,False,False,True,False
54,9,40,>50K,False,False,False,False,False,False,True,True
36,13,45,<=50K,False,False,False,False,False,False,True,True
55,9,65,<=50K,False,False,False,False,False,False,True,True
57,14,40,<=50K,False,False,False,False,False,False,True,True
56,4,36,<=50K,False,False,False,False,False,False,True,True
24,9,50,<=50K,False,False,False,False,False,False,True,True
35,13,40,>50K,True,False,False,False,False,False,True,True
51,7,40,<=50K,False,True,True,False,False,False,True,True
34,9,44,<=50K,False,False,True,False,False,False,True,True
36,12,42,<=50K,False,False,True,False,False,False,True,False
51,5,40,<=50K,True,False,True,False,False,False,True,False
46,16,60,>50K,False,True,False,False,False,False,True,True
42,9,50,<=50K,False,False,True,False,True,False,False,False
38,13,40,<=50K,True,False,True,False,False,False,True,False
22,9,50,<=50K,False,False,True,False,False,False,True,True
37,9,40,<=50K,False,False,False,False,False,False,True,True
48,13,40,>50K,False,False,True,False,False,False,True,True
61,13,50,>50K,False,False,False,False,False,False,True,True
40,8,40,<=50K,False,False,False,False,True,False,False,True
58,9,20,>50K,False,True,False,False,False,False,True,False
52,9,20,<=50K,False,False,False,False,False,False,True,True
18,7,20,<=50K,False,False,True,False,True,False,False,True
27,6,40,<=50K,False,False,False,False,False,False,True,True
48,10,45,<=50K,False,True,False,False,False,False,True,True
63,5,16,<=50K,False,False,False,False,False,False,True,True
38,9,60,<=50K,False,True,False,False,False,False,True,True
31,10,40,<=50K,False,False,False,False,False,False,True,True
40,10,60,<=50K,False,True,False,False,False,False,True,True
41,9,40,<=50K,False,False,True,False,False,False,True,True
28,13,40,<=50K,False,False,True,False,False,False,True,False
31,15,50,>50K,False,False,True,False,False,False,True,True
32,11,55,>50K,False,False,False,False,False,False,True,True
30,9,72,<=50K,False,False,True,False,True,False,False,True
39,9,40,<=50K,True,False,True,False,False,False,True,True
28,13,50,<=50K,False,False,False,False,False,False,True,True
31,9,35,<=50K,False,False,True,False,True,False,False,False
44,14,40,>50K,True,False,False,False,False,False,True,True
38,10,25,<=50K,False,False,True,False,False,False,True,True
38,9,40,<=50K,False,False,False,False,False,False,True,True
36,12,35,<=50K,False,False,False,False,False,False,True,True
39,14,40,<=50K,False,False,True,False,False,False,True,True
61,10,40,<=50K,False,False,False,False,False,False,True,True
31,9,40,<=50K,False,False,True,False,False,False,True,True
21,10,25,<=50K,False,False,True,False,False,False,True,False
