age,education,hours-per-week,workclass_Public,workclass_Self-emp,marital-status_Single,race_Asian,race_Black,race_Hispanic,race_White,sex_Male,income_>50K
30,10,40,False,False,False,False,False,False,True,False,False
22,5,40,False,False,True,False,False,False,True,False,False
26,13,50,False,False,False,False,False,False,True,True,False
25,7,40,False,False,True,False,False,False,True,True,False
47,11,50,False,False,False,False,False,False,True,True,True
23,12,60,False,False,True,False,False,False,True,True,False
42,9,40,False,False,False,False,True,False,False,True,True
39,10,30,False,True,True,True,False,False,False,True,False
55,16,60,False,False,False,False,False,False,True,True,True
24,14,10,True,False,False,True,False,False,False,False,False
46,13,40,False,True,False,False,False,False,True,True,True
53,9,40,False,False,False,False,False,False,True,True,True
44,7,60,False,False,True,False,True,False,False,False,False
40,9,40,False,False,True,False,True,False,False,False,False
48,10,40,False,False,False,False,False,False,True,True,True
26,11,35,False,False,True,False,False,False,True,False,False
22,9,40,False,False,True,False,False,False,True,False,False
43,9,40,False,False,True,False,False,False,True,False,False
37,9,25,True,False,False,False,False,False,True,False,False
30,9,40,False,False,False,True,False,False,False,True,False
41,9,50,False,False,False,False,False,False,False,True,False
38,15,60,False,False,False,False,False,False,True,True,True
42,9,50,False,True,False,False,False,False,True,True,False
20,9,40,False,False,True,False,True,False,False,True,False
36,13,40,False,False,True,False,False,False,True,False,False
32,11,40,True,False,True,True,False,False,False,True,False
27,13,40,False,False,False,False,False,False,True,True,True
25,10,45,True,False,True,False,False,False,True,True,False
40,14,40,False,False,True,False,False,False,True,True,False
49,13,45,False,False,False,False,False,False,True,True,True
17,7,16,False,False,True,False,False,False,True,False,False
29,9,40,False,False,True,False,False,False,True,False,False
47,15,55,False,False,False,True,False,False,False,True,True
24,10,45,False,True,True,False,False,False,True,True,False
29,9,40,False,False,True,False,False,False,True,True,False
45,10,24,False,False,False,False,False,False,True,False,True
30,8,50,False,False,False,False,False,False,True,True,False
19,10,20,False,False,True,False,False,False,True,True,False
59,6,40,False,False,False,False,False,False,True,True,True
47,4,30,False,False,False,False,False,False,True,False,False
41,10,40,False,False,False,False,True,False,False,True,False
28,12,40,False,False,True,False,False,False,True,True,False
46,12,40,False,False,False,False,False,False,True,True,True
40,10,60,False,True,False,False,False,False,True,True,False
66,6,40,True,False,True,False,True,False,False,False,False
30,13,45,True,False,True,False,True,False,False,True,True
44,10,12,False,True,True,False,False,False,True,True,False
58,9,60,False,True,False,False,False,False,True,True,True
21,4,48,False,False,True,False,False,False,True,True,False
59,5,40,False,False,False,False,True,False,False,False,False
35,10,40,True,False,False,False,False,False,True,True,False
45,5,40,False,False,False,False,True,False,False,True,True
30,9,40,False,False,False,False,False,False,True,True,False
33,9,40,False,False,True,False,True,False,False,True,False
26,10,15,False,False,True,False,False,False,True,False,False
48,10,35,False,False,True,False,True,False,False,False,False
31,9,40,False,False,True,True,False,False,False,False,False
36,9,45,False,False,False,False,False,False,True,True,False
48,9,38,False,False,True,False,False,False,True,False,False
30,9,40,False,False,False,False,False,False,True,True,False
33,9,50,False,False,False,False,False,False,True,True,True
37,12,40,True,False,False,False,True,False,False,False,True
53,13,45,False,False,False,False,False,False,True,True,True
18,10,40,False,False,True,False,False,False,True,False,False
38,10,50,False,False,False,False,False,False,True,True,True
34,10,50,False,False,True,False,False,False,True,True,False
45,13,52,False,False,False,False,False,False,True,True,True
33,11,60,True,False,False,False,False,False,True,True,False
35,11,44,False,False,False,False,False,False,True,False,False
22,9,40,False,False,True,False,True,False,False,True,False
35,9,30,False,False,True,False,False,False,True,False,False
45,9,8,False,False,False,False,False,False,False,True,False
17,7,45,False,False,True,False,False,False,True,True,False
50,9,45,False,False,False,False,False,False,True,True,False
38,13,50,True,False,False,False,False,False,True,True,True
33,10,50,False,False,False,False,False,False,True,True,True
46,9,35,False,False,False,False,False,False,True,True,False
25,13,50,False,False,True,False,False,False,True,False,False
64,9,40,False,False,False,False,False,False,True,True,False
62,10,10,False,True,False,False,False,False,True,True,False
32,9,60,False,False,False,False,False,False,True,True,True
17,7,20,False,False,True,False,False,False,True,True,False
61,9,55,False,False,False,False,False,False,True,True,False
40,16,40,True,False,True,False,True,False,False,False,False
21,9,40,False,False,True,False,False,False,True,False,False
39,13,50,False,False,False,False,False,False,True,True,True
35,10,45,False,True,False,False,False,False,True,True,False
29,11,40,False,False,False,False,False,False,True,True,False
27,12,40,True,False,True,False,True,False,False,True,False
20,12,40,False,False,True,False,False,False,True,False,False
51,14,40,True,False,True,False,False,False,True,True,False
45,9,15,False,False,True,False,True,False,False,False,False
31,10,40,False,False,False,False,False,False,True,True,False
29,9,40,False,False,True,False,True,False,False,True,False
56,13,30,False,False,False,False,False,False,True,True,False
55,10,12,False,True,True,False,False,False,True,False,True
26,10,20,False,False,True,False,False,False,True,True,False
46,10,45,False,False,False,False,False,False,True,True,True
38,9,40,True,False,False,False,False,False,True,True,False
28,9,40,False,False,False,False,False,False,True,True,False
27,4,35,False,False,True,False,False,False,True,True,False
23,5,40,False,False,False,False,False,False,True,True,False
59,6,40,False,False,False,False,False,False,True,True,False
26,8,48,False,False,True,False,False,True,False,True,False
36,6,40,False,False,True,False,False,False,True,True,False
18,9,15,False,False,True,False,False,False,True,False,False
33,5,70,False,False,True,False,False,False,True,True,False
60,11,15,False,True,False,False,False,False,True,False,True
40,9,48,False,False,True,False,False,False,True,False,False
48,9,43,False,False,False,False,False,False,True,True,False
27,6,48,False,True,False,False,False,False,True,True,False
19,10,20,False,False,True,False,False,False,True,True,False
38,13,50,False,False,False,False,False,False,True,True,True
38,10,43,False,False,True,False,False,False,True,True,False
45,11,40,True,False,False,False,False,False,True,True,False
20,10,20,False,False,True,False,False,False,True,False,False
32,9,40,True,False,True,False,False,False,True,True,False
22,10,13,False,False,True,False,False,False,True,False,False
22,9,40,False,False,True,False,False,False,True,True,False
38,9,38,True,False,True,False,True,False,False,False,False
34,9,50,False,False,False,False,False,False,True,True,True
46,2,30,False,False,False,False,False,True,False,False,False
39,13,25,False,False,True,False,False,False,True,False,False
79,9,24,False,True,False,False,False,False,True,False,False
24,9,40,False,False,True,False,False,False,True,True,False
31,10,65,False,False,False,False,False,False,True,True,False
37,13,77,False,True,False,True,False,False,False,True,False
23,9,40,False,False,True,False,False,False,True,True,False
31,10,45,False,False,False,False,False,False,True,True,False
29,13,40,False,False,False,False,False,False,True,True,True
22,13,43,True,False,True,False,False,False,True,False,False
55,9,38,True,False,True,False,False,False,True,False,False
43,9,40,False,False,True,False,False,False,True,True,False
23,4,36,False,False,True,False,False,True,False,True,False
29,9,35,False,False,True,False,False,False,True,True,False
38,11,40,False,False,True,False,False,False,True,False,False
22,10,42,False,False,True,False,False,False,True,True,False
25,9,84,False,False,False,False,False,False,True,True,True
29,10,45,False,False,True,False,False,False,True,True,False
25,10,40,True,False,True,False,True,False,False,True,False
33,9,40,True,False,True,False,False,False,True,False,False
33,13,40,False,False,True,False,False,False,True,True,True
31,16,28,False,False,True,False,False,False,True,False,False
30,14,45,True,False,False,False,False,False,True,True,True
55,13,40,False,False,False,False,False,False,True,True,False
36,8,50,False,False,True,False,False,False,True,True,False
28,13,40,False,False,True,False,False,False,True,True,True
42,14,40,False,False,False,False,False,False,True,True,True
51,12,55,False,False,True,False,False,False,True,True,False
62,13,40,True,False,True,False,True,False,False,False,False
65,10,35,False,True,False,False,False,False,True,True,True
23,13,40,False,False,False,False,False,False,True,True,False
47,4,60,False,False,False,False,True,False,False,True,True
50,9,40,False,True,True,False,False,False,True,False,False
32,13,40,False,True,False,False,False,False,True,True,False
37,10,40,True,False,False,False,False,False,True,True,False
38,9,40,False,False,True,False,False,False,True,True,True
76,6,12,False,False,False,False,True,False,False,False,False
54,13,60,False,False,True,False,True,False,False,False,False
32,13,40,True,False,False,False,False,False,True,True,True
31,10,52,False,False,True,False,False,False,True,False,False
31,13,50,True,False,True,False,False,False,True,True,True
65,15,40,False,True,True,False,False,False,True,True,False
30,9,60,False,False,False,False,False,False,True,True,True
21,10,10,False,False,True,False,False,False,True,False,False
40,14,40,True,False,False,True,False,False,False,True,True
26,10,40,True,False,True,False,False,False,True,False,False
18,7,8,False,False,True,False,False,False,True,False,False
34,9,50,True,False,False,False,False,False,True,True,False
66,10,40,True,False,True,False,False,False,True,False,True
44,10,60,False,True,True,False,False,False,True,True,False
30,12,40,False,False,True,False,False,False,True,False,False
